Order_ID,Date,Customer,Region,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit
ORD-1548,2023-10-08,Customer_3,South,Furniture,Desk,8,456.07,0.25,2736.42,307.85
ORD-1549,2023-01-07,Customer_1,South,Furniture,Desk,2,454.37,0.3,636.12,66.79
ORD-1550,2023-09-19,Customer_50,South,Technology,Laptop,2,364.55,0.0,729.1,182.28
ORD-1551,2023-06-01,Customer_30,North,Office Supplies,Notebook,5,237.5,0.0,1187.5,237.5
ORD-1552,2023-12-13,Customer_24,West,Technology,Keyboard,6,218.74,0.0,1312.44,328.11
ORD-1553,2023-12-06,Customer_9,East,Technology,Laptop,3,171.04,0.15,436.15,92.68
ORD-1554,2023-06-25,Customer_24,North,Office Supplies,Pen Set,3,65.78,0.15,167.74,28.52
ORD-1555,2023-09-02,Customer_45,South,Furniture,Cabinet,7,327.93,0.3,1606.86,168.72
ORD-1556,2023-01-31,Customer_45,West,Technology,Monitor,3,60.82,0.2,145.97,29.19
ORD-1557,2023-11-09,Customer_12,South,Office Supplies,Paper,7,391.79,0.2,2194.02,351.04
ORD-1558,2023-09-07,Customer_31,East,Office Supplies,Notebook,2,444.92,0.15,756.36,128.58
ORD-1559,2023-06-10,Customer_42,East,Technology,Keyboard,1,355.24,0.25,266.43,49.96
ORD-1560,2023-09-25,Customer_34,West,Office Supplies,Stapler,10,56.67,0.25,425.03,63.75
ORD-1561,2023-12-13,Customer_43,West,Furniture,Bookshelf,7,82.84,0.3,405.92,42.62
ORD-1562,2023-08-29,Customer_33,East,Technology,Monitor,8,436.01,0.0,3488.08,872.02
ORD-1563,2023-05-23,Customer_22,South,Furniture,Desk,1,258.4,0.2,206.72,24.81
ORD-1564,2023-08-24,Customer_6,South,Furniture,Desk,8,402.62,0.15,2737.82,349.07
ORD-1565,2023-03-02,Customer_21,East,Furniture,Cabinet,8,375.17,0.0,3001.36,450.2
ORD-1566,2023-10-13,Customer_3,East,Furniture,Cabinet,9,10.08,0.0,90.72,13.61
ORD-1567,2023-12-02,Customer_14,North,Office Supplies,Binder,8,475.67,0.1,3424.82,616.47
ORD-1568,2023-10-14,Customer_22,East,Technology,Mouse,10,303.98,0.25,2279.85,427.47
ORD-1569,2023-02-19,Customer_8,North,Office Supplies,Paper,4,11.08,0.1,39.89,7.18
ORD-1570,2023-12-26,Customer_24,North,Office Supplies,Binder,2,32.43,0.05,61.62,11.71
ORD-1571,2023-05-11,Customer_7,South,Technology,Mouse,10,106.0,0.0,1060.0,265.0
ORD-1572,2023-06-23,Customer_13,South,Technology,Mouse,2,381.0,0.0,762.0,190.5
ORD-1573,2023-10-29,Customer_43,East,Furniture,Cabinet,9,75.97,0.15,581.17,74.1
ORD-1574,2023-08-10,Customer_36,East,Office Supplies,Pen Set,10,246.64,0.2,1973.12,315.7
ORD-1575,2023-03-07,Customer_12,West,Office Supplies,Binder,2,199.83,0.2,319.73,51.16
ORD-1576,2023-11-08,Customer_27,North,Office Supplies,Paper,4,144.06,0.1,518.62,93.35
ORD-1577,2023-07-31,Customer_9,North,Furniture,Desk,10,353.01,0.25,2647.57,297.85
ORD-1578,2023-12-31,Customer_21,North,Office Supplies,Binder,9,319.97,0.05,2735.74,519.79
ORD-1579,2023-06-26,Customer_44,West,Office Supplies,Stapler,3,490.85,0.25,1104.41,165.66
ORD-1580,2023-11-23,Customer_45,West,Office Supplies,Binder,6,358.07,0.3,1503.89,210.54
ORD-1581,2023-10-20,Customer_38,North,Office Supplies,Paper,7,340.38,0.3,1667.86,233.5
ORD-1582,2023-02-24,Customer_34,North,Furniture,Chair,1,196.63,0.0,196.63,29.49
ORD-1583,2023-03-24,Customer_49,East,Technology,Keyboard,5,344.86,0.05,1638.09,389.05
ORD-1584,2023-10-05,Customer_14,East,Office Supplies,Stapler,1,185.75,0.15,157.89,26.84
ORD-1585,2023-11-28,Customer_15,East,Office Supplies,Binder,9,200.55,0.2,1443.96,231.03
ORD-1586,2023-07-18,Customer_25,North,Office Supplies,Pen Set,7,478.78,0.25,2513.6,377.04
ORD-1587,2023-05-09,Customer_1,North,Office Supplies,Pen Set,4,314.08,0.3,879.42,123.12
ORD-1588,2023-10-29,Customer_49,South,Technology,Keyboard,9,371.84,0.05,3179.23,755.07
ORD-1589,2023-12-16,Customer_12,West,Furniture,Cabinet,2,101.62,0.05,193.08,27.51
ORD-1590,2023-05-23,Customer_28,East,Furniture,Chair,9,139.48,0.05,1192.55,169.94
ORD-1591,2023-12-30,Customer_30,North,Technology,Keyboard,3,29.57,0.1,79.84,17.96
ORD-1592,2023-06-04,Customer_43,East,Office Supplies,Binder,8,397.06,0.2,2541.18,406.59
ORD-1593,2023-04-23,Customer_34,North,Technology,Keyboard,3,265.1,0.3,556.71,97.42
ORD-1594,2023-07-26,Customer_35,West,Furniture,Sofa,2,181.21,0.05,344.3,49.06
ORD-1595,2023-04-22,Customer_19,North,Furniture,Bookshelf,10,269.94,0.2,2159.52,259.14
ORD-1596,2023-05-04,Customer_29,East,Technology,Keyboard,10,460.12,0.05,4371.14,1038.15
ORD-1597,2023-02-28,Customer_25,East,Office Supplies,Stapler,7,135.73,0.25,712.58,106.89
ORD-1598,2023-07-11,Customer_50,North,Technology,Printer,9,403.38,0.15,3085.86,655.75
ORD-1599,2023-04-09,Customer_42,South,Technology,Keyboard,6,261.81,0.0,1570.86,392.71
ORD-1600,2023-11-17,Customer_1,West,Office Supplies,Binder,2,113.28,0.25,169.92,25.49
ORD-1601,2023-04-16,Customer_7,West,Office Supplies,Paper,9,416.09,0.25,2808.61,421.29
ORD-1602,2023-12-18,Customer_48,South,Office Supplies,Pen Set,3,21.64,0.25,48.69,7.3
ORD-1603,2023-01-28,Customer_5,North,Technology,Laptop,3,399.17,0.2,958.01,191.6
ORD-1604,2023-07-28,Customer_17,East,Office Supplies,Notebook,7,231.05,0.15,1374.75,233.71
ORD-1605,2023-12-11,Customer_25,South,Furniture,Chair,2,272.07,0.25,408.11,45.91
ORD-1606,2023-12-25,Customer_3,East,Office Supplies,Binder,2,185.27,0.2,296.43,47.43
ORD-1607,2023-02-14,Customer_39,East,Furniture,Bookshelf,5,384.98,0.15,1636.16,208.61
ORD-1608,2023-03-22,Customer_31,South,Furniture,Chair,9,117.73,0.25,794.68,89.4
ORD-1609,2023-03-15,Customer_41,South,Office Supplies,Stapler,5,341.87,0.3,1196.54,167.52
ORD-1610,2023-03-14,Customer_36,North,Technology,Printer,2,30.47,0.2,48.75,9.75
ORD-1611,2023-06-06,Customer_6,South,Office Supplies,Binder,4,376.67,0.25,1130.01,169.5
ORD-1612,2023-09-20,Customer_42,North,Technology,Mouse,3,88.87,0.05,253.28,60.15
ORD-1613,2023-12-10,Customer_12,North,Technology,Laptop,10,427.6,0.3,2993.2,523.81
ORD-1614,2023-05-29,Customer_5,South,Office Supplies,Binder,2,132.84,0.05,252.4,47.96
ORD-1615,2023-12-10,Customer_9,South,Furniture,Bookshelf,4,59.02,0.2,188.86,22.66
ORD-1616,2023-08-19,Customer_32,East,Technology,Keyboard,6,312.01,0.1,1684.85,379.09
ORD-1617,2023-06-11,Customer_24,West,Office Supplies,Binder,7,92.63,0.1,583.57,105.04
ORD-1618,2023-07-04,Customer_18,West,Technology,Mouse,3,342.99,0.1,926.07,208.37
ORD-1619,2023-06-06,Customer_23,South,Furniture,Cabinet,8,280.32,0.05,2130.43,303.59
ORD-1620,2023-04-11,Customer_35,East,Furniture,Desk,5,369.44,0.25,1385.4,155.86
ORD-1621,2023-09-17,Customer_2,East,Office Supplies,Pen Set,1,408.19,0.2,326.55,52.25
ORD-1622,2023-10-10,Customer_3,South,Office Supplies,Notebook,5,276.3,0.2,1105.2,176.83
ORD-1623,2023-07-20,Customer_24,South,Office Supplies,Notebook,4,446.8,0.2,1429.76,228.76
ORD-1624,2023-09-19,Customer_33,North,Technology,Mouse,2,204.42,0.2,327.07,65.41
ORD-1625,2023-12-17,Customer_40,East,Office Supplies,Notebook,3,381.03,0.05,1085.94,206.33
ORD-1626,2023-10-17,Customer_37,South,Technology,Monitor,3,370.6,0.15,945.03,200.82
ORD-1627,2023-09-07,Customer_49,North,Technology,Monitor,4,40.8,0.1,146.88,33.05
ORD-1628,2023-07-04,Customer_34,West,Technology,Monitor,7,240.14,0.15,1428.83,303.63
ORD-1629,2023-12-27,Customer_7,East,Technology,Keyboard,9,320.45,0.1,2595.64,584.02
ORD-1630,2023-03-31,Customer_37,North,Office Supplies,Binder,7,330.3,0.1,2080.89,374.56
ORD-1631,2023-04-25,Customer_25,East,Office Supplies,Stapler,9,208.86,0.3,1315.82,184.21
ORD-1632,2023-01-04,Customer_39,North,Furniture,Cabinet,9,442.2,0.15,3382.83,431.31
ORD-1633,2023-11-26,Customer_33,West,Technology,Laptop,5,113.64,0.05,539.79,128.2
ORD-1634,2023-03-02,Customer_46,West,Furniture,Sofa,4,213.16,0.1,767.38,103.6
ORD-1635,2023-04-18,Customer_31,East,Furniture,Cabinet,10,89.01,0.3,623.07,65.42
ORD-1636,2023-03-07,Customer_3,South,Technology,Monitor,10,300.25,0.05,2852.38,677.44
ORD-1637,2023-03-27,Customer_4,East,Office Supplies,Notebook,5,462.0,0.2,1848.0,295.68
ORD-1638,2023-01-10,Customer_41,South,Office Supplies,Binder,5,474.15,0.05,2252.21,427.92
ORD-1639,2023-03-29,Customer_31,South,Office Supplies,Paper,4,416.88,0.2,1334.02,213.44
ORD-1640,2023-12-04,Customer_40,West,Office Supplies,Notebook,9,139.62,0.25,942.43,141.36
ORD-1641,2023-02-05,Customer_38,North,Furniture,Sofa,4,195.32,0.05,742.22,105.77
ORD-1642,2023-09-16,Customer_34,East,Technology,Monitor,7,414.99,0.2,2323.94,464.79
ORD-1643,2023-11-04,Customer_40,East,Technology,Mouse,1,440.1,0.2,352.08,70.42
ORD-1644,2023-03-08,Customer_43,East,Technology,Mouse,10,274.25,0.0,2742.5,685.62
ORD-1645,2023-01-23,Customer_24,South,Office Supplies,Paper,9,220.19,0.3,1387.2,194.21
ORD-1646,2023-12-23,Customer_38,South,Furniture,Bookshelf,10,57.88,0.05,549.86,78.36
ORD-1647,2023-05-26,Customer_6,North,Furniture,Desk,10,439.62,0.15,3736.77,476.44
ORD-1648,2023-01-04,Customer_46,North,Technology,Laptop,10,266.04,0.2,2128.32,425.66
ORD-1649,2023-06-11,Customer_45,East,Furniture,Desk,7,187.51,0.05,1246.94,177.69
ORD-1650,2023-05-14,Customer_17,South,Office Supplies,Binder,9,217.55,0.1,1762.15,317.19
ORD-1651,2023-04-15,Customer_49,North,Office Supplies,Paper,7,280.53,0.2,1570.97,251.36
ORD-1652,2023-10-12,Customer_36,South,Technology,Keyboard,8,134.35,0.1,967.32,217.65
ORD-1653,2023-03-12,Customer_48,North,Office Supplies,Paper,2,376.43,0.15,639.93,108.79
ORD-1654,2023-07-25,Customer_33,West,Technology,Monitor,6,402.42,0.2,1931.62,386.32
ORD-1655,2023-01-03,Customer_41,East,Technology,Mouse,2,413.4,0.15,702.78,149.34
ORD-1656,2023-04-24,Customer_17,South,Technology,Laptop,6,49.22,0.0,295.32,73.83
ORD-1657,2023-09-24,Customer_42,South,Furniture,Sofa,5,358.69,0.2,1434.76,172.17
ORD-1658,2023-01-06,Customer_29,East,Technology,Mouse,4,426.78,0.3,1194.98,209.12
ORD-1659,2023-09-19,Customer_39,North,Technology,Laptop,9,352.24,0.2,2536.13,507.23
ORD-1660,2023-05-03,Customer_24,West,Office Supplies,Pen Set,1,488.07,0.0,488.07,97.61
ORD-1661,2023-07-22,Customer_43,North,Furniture,Bookshelf,7,297.18,0.2,1664.21,199.71
ORD-1662,2023-10-09,Customer_6,East,Office Supplies,Pen Set,5,365.81,0.2,1463.24,234.12
ORD-1663,2023-11-07,Customer_15,North,Furniture,Bookshelf,4,232.83,0.15,791.62,100.93
ORD-1664,2023-09-17,Customer_27,East,Furniture,Desk,2,283.73,0.2,453.97,54.48
ORD-1665,2023-05-12,Customer_33,North,Furniture,Chair,9,408.44,0.2,2940.77,352.89
ORD-1666,2023-10-16,Customer_25,North,Office Supplies,Paper,8,387.28,0.3,2168.77,303.63
ORD-1667,2023-01-15,Customer_38,North,Furniture,Cabinet,8,66.97,0.0,535.76,80.36
ORD-1668,2023-12-26,Customer_44,South,Office Supplies,Notebook,4,402.08,0.15,1367.07,232.4
ORD-1669,2023-12-25,Customer_1,North,Office Supplies,Binder,5,131.65,0.0,658.25,131.65
ORD-1670,2023-10-11,Customer_5,South,Office Supplies,Stapler,3,243.51,0.1,657.48,118.35
ORD-1671,2023-12-16,Customer_12,West,Office Supplies,Stapler,4,254.51,0.05,967.14,183.76
ORD-1672,2023-04-16,Customer_17,West,Office Supplies,Notebook,4,109.36,0.05,415.57,78.96
ORD-1673,2023-02-10,Customer_8,North,Technology,Laptop,8,310.78,0.3,1740.37,304.56
ORD-1674,2023-06-11,Customer_40,East,Furniture,Bookshelf,8,450.08,0.2,2880.51,345.66
ORD-1675,2023-09-19,Customer_49,North,Furniture,Desk,5,204.96,0.3,717.36,75.32
ORD-1676,2023-09-02,Customer_28,West,Technology,Printer,9,25.96,0.1,210.28,47.31
ORD-1677,2023-03-03,Customer_30,South,Office Supplies,Notebook,9,235.43,0.25,1589.15,238.37
ORD-1678,2023-10-25,Customer_25,East,Technology,Monitor,2,169.46,0.2,271.14,54.23
ORD-1679,2023-05-02,Customer_17,North,Technology,Printer,5,240.96,0.2,963.84,192.77
ORD-1680,2023-08-06,Customer_32,North,Furniture,Desk,4,215.36,0.3,603.01,63.32
ORD-1681,2023-08-19,Customer_18,North,Furniture,Cabinet,3,289.99,0.2,695.98,83.52
ORD-1682,2023-10-12,Customer_16,West,Technology,Keyboard,7,429.59,0.05,2856.77,678.48
ORD-1683,2023-01-05,Customer_31,West,Office Supplies,Notebook,3,216.55,0.05,617.17,117.26
ORD-1684,2023-10-15,Customer_17,North,Furniture,Bookshelf,10,33.38,0.0,333.8,50.07
ORD-1685,2023-09-01,Customer_17,West,Technology,Monitor,2,230.43,0.1,414.77,93.32
ORD-1686,2023-10-13,Customer_36,North,Furniture,Bookshelf,5,178.63,0.15,759.18,96.8
ORD-1687,2023-10-23,Customer_13,East,Furniture,Sofa,10,328.43,0.2,2627.44,315.29
ORD-1688,2023-12-11,Customer_21,West,Furniture,Bookshelf,9,248.87,0.25,1679.87,188.99
ORD-1689,2023-05-27,Customer_40,South,Technology,Mouse,8,319.54,0.05,2428.5,576.77
ORD-1690,2023-11-20,Customer_27,West,Office Supplies,Stapler,10,290.1,0.3,2030.7,284.3
ORD-1691,2023-04-27,Customer_22,East,Technology,Monitor,6,165.27,0.1,892.46,200.8
ORD-1692,2023-08-16,Customer_18,North,Office Supplies,Paper,6,376.47,0.2,1807.06,289.13
ORD-1693,2023-01-12,Customer_12,South,Furniture,Desk,3,366.61,0.25,824.87,92.8
ORD-1694,2023-03-27,Customer_14,North,Office Supplies,Pen Set,7,60.47,0.0,423.29,84.66
ORD-1695,2023-07-23,Customer_2,South,Office Supplies,Pen Set,9,384.85,0.0,3463.65,692.73
ORD-1696,2023-02-13,Customer_10,East,Furniture,Sofa,7,161.59,0.05,1074.57,153.13
ORD-1697,2023-09-27,Customer_9,North,Furniture,Desk,3,24.0,0.25,54.0,6.07
ORD-1698,2023-10-04,Customer_30,North,Furniture,Cabinet,5,278.79,0.05,1324.25,188.71
ORD-1699,2023-11-20,Customer_30,West,Office Supplies,Binder,10,223.14,0.25,1673.55,251.03
ORD-1700,2023-04-27,Customer_35,North,Furniture,Cabinet,2,226.51,0.1,407.72,55.04
ORD-1701,2023-01-06,Customer_20,South,Furniture,Desk,1,266.42,0.3,186.49,19.58
ORD-1702,2023-10-01,Customer_31,West,Furniture,Bookshelf,1,347.01,0.15,294.96,37.61
ORD-1703,2023-08-09,Customer_50,South,Furniture,Chair,5,302.53,0.3,1058.85,111.18
ORD-1704,2023-07-30,Customer_13,East,Office Supplies,Stapler,9,224.18,0.05,1916.74,364.18
ORD-1705,2023-04-23,Customer_25,West,Office Supplies,Paper,5,48.81,0.25,183.04,27.46
ORD-1706,2023-12-17,Customer_45,West,Office Supplies,Binder,5,149.49,0.25,560.59,84.09
ORD-1707,2023-04-04,Customer_5,North,Furniture,Desk,3,151.9,0.25,341.78,38.45
ORD-1708,2023-12-25,Customer_18,South,Office Supplies,Paper,10,251.08,0.1,2259.72,406.75
ORD-1709,2023-01-12,Customer_35,East,Technology,Laptop,3,486.44,0.1,1313.39,295.51
ORD-1710,2023-01-05,Customer_47,North,Technology,Mouse,4,54.2,0.0,216.8,54.2
ORD-1711,2023-06-09,Customer_27,South,Technology,Keyboard,8,499.0,0.15,3393.2,721.05
ORD-1712,2023-03-16,Customer_49,East,Furniture,Chair,1,140.59,0.15,119.5,15.24
ORD-1713,2023-04-09,Customer_12,East,Office Supplies,Paper,5,410.45,0.3,1436.57,201.12
ORD-1714,2023-08-15,Customer_25,East,Technology,Monitor,4,371.43,0.0,1485.72,371.43
ORD-1715,2023-12-07,Customer_34,West,Furniture,Chair,4,241.68,0.25,725.04,81.57
ORD-1716,2023-01-22,Customer_41,North,Furniture,Desk,9,265.25,0.1,2148.53,290.05
ORD-1717,2023-07-04,Customer_13,South,Office Supplies,Stapler,1,433.19,0.05,411.53,78.19
ORD-1718,2023-01-08,Customer_21,East,Technology,Mouse,3,399.25,0.2,958.2,191.64
ORD-1719,2023-01-22,Customer_1,East,Furniture,Desk,10,393.9,0.15,3348.15,426.89
ORD-1720,2023-03-22,Customer_16,West,Furniture,Chair,8,54.79,0.2,350.66,42.08
ORD-1721,2023-07-02,Customer_4,North,Office Supplies,Pen Set,3,353.65,0.3,742.66,103.97
ORD-1722,2023-06-12,Customer_15,East,Technology,Mouse,9,396.4,0.3,2497.32,437.03
ORD-1723,2023-12-19,Customer_2,North,Furniture,Desk,7,185.5,0.05,1233.58,175.79
ORD-1724,2023-08-13,Customer_46,North,Technology,Mouse,9,154.41,0.25,1042.27,195.43
ORD-1725,2023-10-06,Customer_12,South,Technology,Printer,6,168.6,0.15,859.86,182.72
ORD-1726,2023-02-05,Customer_11,North,Office Supplies,Binder,9,85.96,0.1,696.28,125.33
ORD-1727,2023-01-01,Customer_30,North,Office Supplies,Stapler,9,195.73,0.05,1673.49,317.96
ORD-1728,2023-11-14,Customer_50,East,Office Supplies,Stapler,4,167.14,0.0,668.56,133.71
ORD-1729,2023-09-12,Customer_44,South,Technology,Printer,9,85.52,0.1,692.71,155.86
ORD-1730,2023-02-19,Customer_8,North,Furniture,Bookshelf,9,332.86,0.0,2995.74,449.36
ORD-1731,2023-02-24,Customer_13,West,Technology,Laptop,8,103.89,0.0,831.12,207.78
ORD-1732,2023-11-16,Customer_34,South,Office Supplies,Paper,10,135.41,0.1,1218.69,219.36
ORD-1733,2023-04-17,Customer_1,West,Office Supplies,Pen Set,8,464.92,0.3,2603.55,364.5
ORD-1734,2023-10-13,Customer_24,East,Furniture,Chair,7,412.79,0.3,2022.67,212.38
ORD-1735,2023-01-21,Customer_34,East,Office Supplies,Stapler,2,418.88,0.0,837.76,167.55
ORD-1736,2023-04-29,Customer_7,West,Office Supplies,Pen Set,9,198.81,0.05,1699.83,322.97
ORD-1737,2023-10-13,Customer_36,West,Office Supplies,Notebook,7,375.59,0.3,1840.39,257.65
ORD-1738,2023-12-07,Customer_45,North,Office Supplies,Paper,7,442.58,0.05,2943.16,559.2
ORD-1739,2023-06-22,Customer_33,West,Office Supplies,Paper,3,271.61,0.2,651.86,104.3
ORD-1740,2023-06-16,Customer_36,South,Furniture,Bookshelf,6,212.05,0.25,954.23,107.35
ORD-1741,2023-05-04,Customer_39,South,Office Supplies,Stapler,10,277.36,0.15,2357.56,400.79
ORD-1742,2023-07-23,Customer_29,North,Furniture,Cabinet,1,365.89,0.1,329.3,44.46
ORD-1743,2023-01-04,Customer_20,East,Office Supplies,Notebook,5,492.35,0.05,2338.66,444.35
ORD-1744,2023-09-19,Customer_36,North,Technology,Keyboard,9,289.63,0.2,2085.34,417.07
ORD-1745,2023-07-02,Customer_30,West,Technology,Laptop,3,77.82,0.1,210.11,47.27
ORD-1746,2023-02-17,Customer_20,West,Technology,Keyboard,10,205.9,0.05,1956.05,464.56
ORD-1747,2023-03-30,Customer_31,East,Office Supplies,Stapler,8,414.6,0.25,2487.6,373.14
ORD-1748,2023-10-23,Customer_3,East,Office Supplies,Stapler,7,48.45,0.0,339.15,67.83
ORD-1749,2023-03-03,Customer_27,North,Furniture,Cabinet,4,376.36,0.3,1053.81,110.65
ORD-1750,2023-06-06,Customer_4,East,Office Supplies,Paper,9,30.18,0.2,217.3,34.77
ORD-1751,2023-04-24,Customer_45,West,Furniture,Sofa,3,34.75,0.25,78.19,8.8
ORD-1752,2023-09-16,Customer_37,South,Furniture,Sofa,2,118.82,0.1,213.88,28.87
ORD-1753,2023-02-12,Customer_22,South,Technology,Monitor,8,290.01,0.0,2320.08,580.02
ORD-1754,2023-09-14,Customer_26,South,Furniture,Chair,7,389.17,0.05,2587.98,368.79
ORD-1755,2023-09-07,Customer_13,West,Furniture,Sofa,7,329.6,0.05,2191.84,312.34
ORD-1756,2023-08-09,Customer_18,West,Technology,Laptop,6,345.52,0.2,1658.5,331.7
ORD-1757,2023-07-07,Customer_28,East,Technology,Mouse,6,103.34,0.1,558.04,125.56
ORD-1758,2023-11-12,Customer_23,East,Furniture,Desk,8,315.36,0.15,2144.45,273.42
ORD-1759,2023-07-11,Customer_44,East,Technology,Monitor,3,381.29,0.3,800.71,140.12
ORD-1760,2023-11-14,Customer_16,East,Technology,Laptop,3,435.69,0.3,914.95,160.12
ORD-1761,2023-02-26,Customer_45,North,Technology,Keyboard,5,230.53,0.0,1152.65,288.16
ORD-1762,2023-04-15,Customer_14,North,Technology,Printer,9,266.4,0.1,2157.84,485.51
ORD-1763,2023-12-24,Customer_45,South,Office Supplies,Notebook,1,194.54,0.25,145.91,21.89
ORD-1764,2023-05-26,Customer_4,East,Furniture,Desk,4,396.7,0.2,1269.44,152.33
ORD-1765,2023-01-05,Customer_42,North,Technology,Mouse,2,200.44,0.1,360.79,81.18
ORD-1766,2023-11-29,Customer_19,North,Technology,Laptop,7,123.27,0.15,733.46,155.86
ORD-1767,2023-09-30,Customer_39,East,Furniture,Cabinet,2,101.34,0.2,162.14,19.46
ORD-1768,2023-05-07,Customer_3,South,Office Supplies,Pen Set,9,159.41,0.15,1219.49,207.31
ORD-1769,2023-06-27,Customer_2,South,Office Supplies,Notebook,6,184.14,0.1,994.36,178.98
ORD-1770,2023-11-17,Customer_4,West,Office Supplies,Stapler,5,440.55,0.3,1541.92,215.87
ORD-1771,2023-03-19,Customer_15,East,Office Supplies,Stapler,6,449.62,0.25,2023.29,303.49
ORD-1772,2023-12-14,Customer_34,West,Technology,Mouse,10,437.62,0.25,3282.15,615.4
ORD-1773,2023-03-20,Customer_37,West,Furniture,Desk,7,485.56,0.2,2719.14,326.3
ORD-1774,2023-04-16,Customer_9,North,Furniture,Sofa,3,294.71,0.25,663.1,74.6
ORD-1775,2023-12-28,Customer_45,West,Technology,Keyboard,9,455.69,0.15,3486.03,740.78
ORD-1776,2023-06-12,Customer_11,West,Office Supplies,Binder,2,283.1,0.25,424.65,63.7
ORD-1777,2023-01-16,Customer_10,East,Technology,Keyboard,6,441.26,0.15,2250.43,478.22
ORD-1778,2023-11-23,Customer_48,South,Furniture,Cabinet,5,84.46,0.05,401.18,57.17
ORD-1779,2023-11-10,Customer_2,East,Technology,Monitor,10,140.76,0.2,1126.08,225.22
ORD-1780,2023-12-18,Customer_15,West,Office Supplies,Notebook,1,186.04,0.25,139.53,20.93
ORD-1781,2023-08-29,Customer_39,South,Technology,Printer,6,100.15,0.15,510.77,108.54
ORD-1782,2023-04-09,Customer_11,South,Furniture,Desk,4,25.79,0.3,72.21,7.58
ORD-1783,2023-12-10,Customer_15,East,Furniture,Cabinet,4,381.31,0.0,1525.24,228.79
ORD-1784,2023-12-19,Customer_32,West,Furniture,Sofa,6,434.72,0.05,2477.9,353.1
ORD-1785,2023-07-14,Customer_39,South,Furniture,Chair,6,203.13,0.25,914.09,102.84
ORD-1786,2023-08-22,Customer_29,East,Office Supplies,Pen Set,1,440.11,0.05,418.1,79.44
ORD-1787,2023-07-18,Customer_36,South,Office Supplies,Pen Set,9,384.93,0.0,3464.37,692.87
ORD-1788,2023-06-05,Customer_26,West,Furniture,Cabinet,5,236.06,0.15,1003.25,127.91
ORD-1789,2023-09-22,Customer_45,North,Office Supplies,Pen Set,3,237.15,0.25,533.59,80.04
ORD-1790,2023-04-03,Customer_8,South,Technology,Printer,10,469.54,0.25,3521.55,660.29
ORD-1791,2023-08-19,Customer_21,West,Furniture,Cabinet,1,97.65,0.2,78.12,9.37
ORD-1792,2023-06-15,Customer_17,West,Furniture,Chair,3,362.0,0.0,1086.0,162.9
ORD-1793,2023-07-05,Customer_41,East,Technology,Mouse,2,266.67,0.15,453.34,96.33
ORD-1794,2023-01-23,Customer_25,West,Furniture,Sofa,3,457.0,0.2,1096.8,131.62
ORD-1795,2023-12-31,Customer_12,West,Technology,Monitor,1,215.6,0.1,194.04,43.66
ORD-1796,2023-03-09,Customer_8,South,Furniture,Desk,4,11.73,0.3,32.84,3.45
ORD-1797,2023-09-13,Customer_32,North,Technology,Mouse,9,405.65,0.2,2920.68,584.14
ORD-1798,2023-12-04,Customer_38,South,Technology,Monitor,8,232.33,0.15,1579.84,335.72
ORD-1799,2023-05-06,Customer_1,East,Office Supplies,Binder,9,146.28,0.25,987.39,148.11
ORD-1800,2023-01-29,Customer_10,West,Technology,Monitor,6,27.99,0.3,117.56,20.57
ORD-1801,2023-06-02,Customer_39,East,Office Supplies,Binder,6,460.99,0.0,2765.94,553.19
ORD-1802,2023-12-11,Customer_11,East,Furniture,Desk,5,309.43,0.25,1160.36,130.54
ORD-1803,2023-01-19,Customer_24,West,Furniture,Sofa,2,386.57,0.1,695.83,93.94
ORD-1804,2023-08-07,Customer_49,North,Furniture,Chair,9,41.81,0.15,319.85,40.78
ORD-1805,2023-09-27,Customer_22,West,Technology,Keyboard,7,267.08,0.25,1402.17,262.91
ORD-1806,2023-10-20,Customer_7,West,Office Supplies,Pen Set,9,493.72,0.15,3776.96,642.08
ORD-1807,2023-05-13,Customer_21,North,Furniture,Sofa,9,291.82,0.2,2101.1,252.13
ORD-1808,2023-09-12,Customer_37,North,Technology,Printer,9,367.3,0.15,2809.85,597.09
ORD-1809,2023-12-29,Customer_15,South,Technology,Printer,5,489.84,0.0,2449.2,612.3
ORD-1810,2023-03-02,Customer_41,East,Technology,Mouse,4,401.79,0.15,1366.09,290.29
ORD-1811,2023-10-14,Customer_23,South,Technology,Keyboard,4,15.54,0.05,59.05,14.02
ORD-1812,2023-06-03,Customer_20,North,Furniture,Chair,9,279.5,0.3,1760.85,184.89
ORD-1813,2023-07-22,Customer_22,East,Technology,Keyboard,10,311.84,0.0,3118.4,779.6
ORD-1814,2023-12-11,Customer_22,West,Technology,Keyboard,8,458.92,0.3,2569.95,449.74
ORD-1815,2023-03-21,Customer_31,East,Office Supplies,Notebook,8,447.11,0.2,2861.5,457.84
ORD-1816,2023-01-29,Customer_48,North,Furniture,Cabinet,9,156.68,0.25,1057.59,118.98
ORD-1817,2023-04-17,Customer_2,North,Office Supplies,Binder,10,345.89,0.3,2421.23,338.97
ORD-1818,2023-01-16,Customer_18,North,Technology,Monitor,6,491.97,0.25,2213.87,415.1
ORD-1819,2023-04-06,Customer_25,West,Office Supplies,Binder,10,67.25,0.3,470.75,65.91
ORD-1820,2023-01-17,Customer_46,North,Office Supplies,Stapler,5,212.8,0.15,904.4,153.75
ORD-1821,2023-04-21,Customer_20,West,Furniture,Cabinet,9,158.14,0.0,1423.26,213.49
